Sentence	Predicted	Label
嘘つかないことって、すごく大事。そのためにもイヤなコトはイヤだと言おうと思う。	1	1
ダウンジャケットがもう暑い、10月の8時。	1	1
バナナヨーグルトで腸活。おはようございます。	1	1
紅茶も、発酵食品ってホントですか？	1	1
朝からカレー食べたい。スパイスを体に入れると元気が出る気がする。	1	1
昨日はウォーキング5.6キロでした。5キロ足りない。今日15キロ！？	1	1
今時期の洋服の正解は未だ見つからず。\n昼間は半袖短パン（日焼け止めあり）。\n夜はコートって、難しすぎませんか？	1	1
マックグリドルんまい。店員さんにモバイルオーダーを教えてもらった。スマホだけで注文と支払いが完結するようです。しかも持ち帰りなら待ち時間なし。	1	1
え！？豆乳もたくさん飲みすぎると体に悪いってホントですか。	1	1
毎日の時間割り作らなきゃな。午前中はコレやって、午後はこれやってみたいに。朝イチのウォーキングは決まりだな。健やかにスタートする1日よ。	1	1
ラップトップに、モニターを2台追加して、3枚モニター暮らしにするには、どうやって接続するのかしら。HDMI分波器みたいのがあるのかな。	1	1
麻生太郎氏、早く辞任してほしいですね。	1	1
Yahoo!ニュース相変わらず、井戸端会議みたいな内容ですね。安定。	1	1
ビール飲むとすぐお腹が出っ張るな。水泳せねば。	1	1
自分の専門分野に関しては常に情報を仕入れ、検討してアップデートする必要があるな。	1	1
15万円の給付金まだですかね？	1	1
洗濯物を熱湯で洗うと生乾きの匂いが取れました。色落ちには注意です。	1	1
毎日コツコツ10キロ歩く。積み重ねが体型を作る。	1	1
わからないコトは聞こう！	1	1
早起きして太陽を浴びて、朝ウォーキングすると、夜の疲れが心地よくなる。体感。	1	3
断酒。水曜の夜ですね、まずは週末まで頑張ろう。	1	1
スマホとモニターの見過ぎで、頭皮が硬くなってきた気がする。お風呂でモム。	1	1
ゼルダ無双が待ち遠しい！！！また廃人になる。	1	0
10代の人たちのデジタル感とアナログ感を教えて欲しい。音楽ならサブスクだったり、アナログレコードだったり。通販の感覚とか。	1	1
月曜日に買ったお花、まだ咲かない。まさか、つぼみのまま楽しむ植物なのか？そもそもツボミじゃない？	1	1
15時にご飯食べたから、夜になっても全然お腹が空かない。\n24時頃が不安。	1	1
ゆるゆるのサーマルズボンが必要だ。ふくらはぎを冷やさないように。	1	1
20回くらいを1セット。1日5セットくらいスクワットしてます。効果あるのだろうか。	1	1
夜は寒い。長袖長ズボン必須。ホントみんな何着て暮らしてるの！？	1	1
大塚家具の久美子社長退任か。なんでも大きな変化が、良いことって限るわけじゃないんだな。学び。	1	1
こんだけ話題だと、鬼滅の刃の映画見たくなる！	1	1
夜にヒートテック着て布団で寝ちゃうと、調子が悪い。夜はパジャマで寝たい。	1	1
風呂上がりのベビーオイルマッサージは最高だ。セルフマッサージですが。	1	1
市長選の投票率が51%とか、つらいことです。市は投票率を上げる努力をして欲しいです。悲しいことです。	1	1
任天堂Switch版バイオハザードが1,355円だと！！？？	1	2
今年の10月31日のハロウィン。満月ですって。	1	1
GOTOキャンペーンには何も便乗出来ておらず。生きていくのでギリギリです。無限くら寿司する友人も居らず。	1	1
こんな時間の空腹には、枝豆！	1	0
すぐにこぼすクセに、白いTシャツをやたら着る私。	1	1
おはようございます。今日もスクワットしていきましょう。	1	0
変化変化変化！	1	1
人に優しくすると気持ちが良い！	1	3
掃除機かけます。	1	1
シャープの空気清浄機のフィルターって使い捨てカートリッジ式なんですね。買わなくちゃ。	1	1
秋に履く靴は、オールスター黒で決まり。ハイカットにしよう。ヒモは黒に変えて。	1	0
ユニクロのブロックテックコートが良い。しかし、いま着るのは暑く、冬に着るには寒い。	1	1
ほら。暑すぎる。スラックスの下にタイツなんて履くから。	1	1
半袖短パンでOK。	1	1
GOTOトラベル、旨味のあるプランは全部売り切れなのね。一人で50泊とかしてるひとばっかし。これまたコロナ対策の恩恵は受けられず。	1	1
GOTOとかじゃなくて単純に、毎月20万円もらえないですか？	1	1
メルカリで売れたレコードの梱包に困る。これ割れたりしないですかね？それ用のケースとか無いかな。	1	1
日本の政治家、おじいちゃんばっかりでダメだね。判断力の必要なコトは若い専門家にやって欲しい。	1	1
意味はなく、パフォーマンスだけのマスク社会。お互いに望んでいない圧力がここにはある。	1	1
職業訓練に通ってる間は、生きていけるくらいの補助金をもらえませんか。スキル身につけて再起することも出来ません。	1	1
iPhoneはやっぱり新型が出るたびに欲しくなる。	1	1
唐辛子は自家菜園でも、割と簡単に出来るらしい。やりたい。	1	0
メルカリのダンボールとか、ゆうパックとかに広告出す仕事したい。	1	1
「国産米使用」って心配になる。何県産かしら。	1	1
安心安全地元のお魚。	1	1
ATMを利用する回数減らしたい。月1回の目標は達成出来ず。	1	1
暑くなく。寒くなく。良い夜です。空は曇り。	1	1
ウソをつくだけのカンタンなお仕事です。日本国の総理大臣。	1	1
ズボンの裾丈の長さの話し。トラディショナルな短丈にしたい時。\nスリムパンツやハードテーパードパンツならくるぶし上3センチくらいでもOK。	1	1
メルカリの民度！しびれる！4000円を1000円に値下げして下さい。	1	1
電動ワンウィールスケボー。おもろ！	1	0
ざこし！ざこし！	1	0
キーンブラザーズ、キャンディ。最高。	1	1
ピーナツよりもアーモンド。	1	2
熱湯洗濯の安心感！60度で20分×2セット。においが消える。	1	0
おはようございます！本日も楽しく生きて行きます。	1	0
曇り！	1	1
うどん食べたら、よけいにお腹すいた！？	1	1
今夜はカンパチしゃぶしゃぶを食べる予定。1日頑張れます。	1	0
レターパックプラスの優秀さよ！4kg以内なら厚さ制限無し。これで匿名配送できたらなあ。	1	0
ゆうパック郵便局に持ち込むだけで120円引きかー。大量に出荷するときは。結構お得感あるな。集荷の楽ちんさと双璧をなすな。	1	1
熱中したいなー。いま熱中してることは何だろうか。	1	1
私は本当に外食のお店をしらないなー。お金なくて外出なんてしたことないから。オススメのお店聞かれるといつも困る。	1	1
携帯のキャリア変更しなくちゃだわ。 OCNモバイルにしようかな。	1	1
台湾200日連続感染者ゼロ。さすがだなー。台湾優秀だなー。it大臣のあの人がいる国がうらやましい。日本はハンコおじさんだもんなー。	1	1
キャニオニングの季節が過ぎてしまって1ヶ月。もう川が恋しい！！！来年の8月まで遠い。	1	1
郵便配達の土日廃止。良いことです。そんなに急ぎな案件って少ないだろうし。過剰なサービスは巡り巡って自分に苦労が返ってきます。	1	1
あだ名禁止。本筋じゃ無いバカみたいなことばっかり進めるね。おっさんかおばさんが言い出したんだろうね。声のでかいバカに対応しだすと、その他大勢の普通の人が迷惑をこうむる。	1	1
芸能人の不祥事があると映画が公開されなくなる。作品に罪はないし、事故起こしても役者としての能力は変わらない。映画公開すべき。	1	1
お湯洗濯。匂いは取れるのはすごく良い。時間がかかるのが難点。ガス式のコインランドリーみたいな機材をマンションに設置してほしい。	1	0
